Year,Level,Code,Total,Value_added,Value_prod
2017,7,LVDPA0121,129,1228634.14,2280201.56
2017,7,LVDPA0122,485,10170502.49,23116276.09
2017,7,LVDPA0123,169,3220715.51,6979147.48
2017,7,LVDPA0124,492,7296465.45,30105006.50
2017,7,LVDPA0125,462,5079774.91,14805111.98
2017,7,LVDPA0126,485,6855758.87,18348200.88
2017,7,LVDPA0128,188,1775834.29,4335502.68
2017,7,LVDPA0129,191,1333175.86,3996509.72
2017,7,LVDPA0130,223,5331739.69,14942089.54
2017,7,LVDPA0131,198,1336276.13,2898356.94
2017,7,LVDPA0132,198,2965292.85,6866275.23
2017,7,LVDPA0133,256,2017345.60,5660050.38
2017,7,LVDPA0134,241,3228801.07,11218114.10
2017,7,LVDPA0135,132,1224758.24,3470080.09
2017,7,LVDPA0136,208,2655196.51,5802420.29
2017,7,LVDPA0137,293,3578557.37,8885356.59
2017,7,LVDPA0138,944,10781829.76,30075246.30
2017,7,LVDPA0139,234,3113193.63,8484520.20
2017,7,LVDPA0140,305,8067131.57,18377526.19
2017,7,LVDPA0141,282,3409912.00,12386509.60
2017,7,LVDPA0142,460,6490473.05,19126276.51
2017,7,LVDPA0143,84,636042.25,1384545.92
2017,7,LVDPA0144,299,4002384.43,12929531.43
2017,7,LVDPA0146,240,2867968.39,6917365.68
2017,7,LVDPA0147,2626,52445065.99,167542371.76
2017,7,LVDPA0148,129,1091724.29,2393418.07
2017,7,LVDPA0149,194,2395597.71,5671328.16
2017,7,LVDPA0150,107,703603.62,1764256.17
2017,7,LVDPA0151,153,1783075.84,4381760.11
2017,7,LVDPA0152,452,6091792.67,14809637.13
2017,7,LVDPA0153,402,4706669.59,12762094.32
2017,7,LVDPA0154,171,1860616.36,4774428.28
2017,7,LVDPA0155,433,6671989.19,16485142.37
2017,7,LVDPA0156,171,1957020.99,4842883.66
2017,7,LVDPA0157,117,835038.47,2543821.33
2017,7,LVDPA0158,121,1188752.25,2752089.91
2017,7,LVDPA0159,177,1804643.30,3281950.51
2017,7,LVDPA0160,72,941266.00,1959668.52
2017,7,LVDPA0161,228,1984092.39,6236579.99
2017,7,LVDPA0162,109,926207.91,2715083.67
2017,7,LVDPA0163,211,2058580.74,4863402.12
2017,7,LVDPA0164,144,977443.52,2319210.41
2017,7,LVDPA0165,210,2826281.01,7806237.12
2017,7,LVDPA0166,387,5691703.03,15336488.99
2017,7,LVDPA0167,655,7838454.53,20142940.93
2017,7,LVDPA0169,186,2266259.26,6419874.58
2017,7,LVDPA0170,84,1161952.08,3601442.12
2017,7,LVDPA0171,275,3259803.27,8035902.35
2017,7,LVDPA0172,339,3673188.67,8990289.19
2017,7,LVDPA0173,287,2918006.51,6799849.34
2017,7,LVDPA0174,207,1918824.75,4294093.43
2017,7,LVDPA0175,133,1582521.50,5026858.55
2017,7,LVDPA0176,170,862657.00,2195430.11
2017,7,LVDPA0177,201,1068534.13,2422790.48
2017,7,LVDPA0178,122,1053083.25,3336155.20
2017,7,LVDPA0179,268,2700828.81,6242115.32
2017,7,LVDPA0180,1138,21856434.95,71208987.94
2017,7,LVDPA0181,83,964464.14,1908287.96
2017,7,LVDPA0182,119,914927.44,2647002.55
2017,7,LVDPA0183,103,1451668.74,3650723.74
2017,7,LVDPA0184,124,936035.69,1993183.25
2017,7,LVDPA0185,1394,25436521.85,58388323.43
2017,7,LVDPA0186,221,2617718.80,6243449.91
2017,7,LVDPA0187,199,2907985.06,8359929.11
2017,7,LVDPA0188,56,1033226.96,2253015.88
2017,7,LVDPA0189,329,3400990.57,10458456.63
2017,7,LVDPA0190,491,7447365.46,19130290.54
2017,7,LVDPA0191,74,638475.66,1605941.92
2017,7,LVDPA0192,159,1677680.27,3571563.90
2017,7,LVDPA0193,230,2242733.96,6869420.48
2017,7,LVDPA0194,47,467439.27,1131995.38
2017,7,LVDPA0196,134,1301911.45,3655432.32
2017,7,LVDPA0197,341,4899205.68,12278498.00
2017,7,LVDPA0198,154,1271473.60,3186860.76
2017,7,LVDPA0199,144,2680976.19,5731360.30
2017,7,LVDPA0200,99,1042607.70,3430543.65
2017,7,LVDPA0201,141,1318199.46,3392748.89
2017,7,LVDPA0202,56,297786.19,704683.54
2017,7,LVDPA0203,228,2603508.07,7163530.86
2017,7,LVDPA0204,280,4366275.12,12212322.48
2017,7,LVDPA0205,99,950981.70,2490637.19
2017,7,LVDPA0206,117,1181550.78,3324596.69
2017,7,LVDPA0207,118,1185206.44,2556430.50
2017,7,LVDPA0208,186,2387737.67,7144721.23
2017,7,LVDPA0209,74,504279.97,1513768.87
2017,7,LVDPA0210,108,1720456.49,4021998.70
2017,7,LVDPA0211,160,2073321.56,5385379.25
2017,7,LVDPA0212,109,1006912.45,2468316.33
2017,7,LVDPA0213,148,1765723.09,5169992.18
2017,7,LVDPA0214,103,488547.42,1113555.86
2017,7,LVDPA0215,208,1921879.32,5259130.73
2017,7,LVDPA0216,65,413399.51,1192163.62
2017,7,LVDPA0217,84,513563.67,1306191.12
2017,7,LVDPA0218,74,517439.17,1102489.37
2017,7,LVDPA0219,48,632603.16,1601433.97
2017,7,LVDPA0220,99,1555619.47,3468775.20
2017,7,LVDPA0221,537,8006770.48,21995623.70
2017,7,LVDPA0222,141,1630689.75,4552956.70
2017,7,LVDPA0223,110,1131942.24,3141812.69
2017,7,LVDPA0224,89,995743.84,2364466.52
2017,7,LVDPA0225,96,1039589.03,2419986.50
2017,7,LVDPA0226,185,2327843.56,6602643.07
2017,7,LVDPA0227,69,1223562.89,2432304.11
2017,7,LVDPA0228,140,1424424.71,3817361.03
2017,7,LVDPA0229,203,1810375.14,6388963.37
2017,7,LVDPA0230,53,448679.43,944317.20
2017,7,LVDPA0232,33,398267.22,1199504.77
2017,7,LVDPA0233,109,1265732.29,3680327.60
2017,7,LVDPA0234,279,3171034.25,7874261.29
2017,7,LVDPA0235,87,1412965.62,4053112.18
2017,7,LVDPA0236,70,694190.51,1901385.51
2017,7,LVDPA0237,114,839588.61,2187012.39
2017,7,LVDPA0238,127,1134650.15,2676080.07
2017,7,LVDPA0239,259,5724282.98,14258081.61
2017,7,LVDPA0240,48,587566.02,1557569.88
2017,7,LVDPA0241,43,331430.97,645572.35
2017,7,LVDPA0242,129,1484543.33,4107099.45
2017,7,LVDPA0243,285,3612080.78,11779847.48
2017,7,LVDPA0244,173,1367304.17,3550417.09
2017,7,LVDPA0245,52,601866.78,1479607.59
2017,7,LVDPA0246,69,317932.88,755303.49
2017,7,LVDPA0247,143,2215285.73,4714360.32
2017,7,LVDPA0249,238,5409317.01,13073835.30
2017,7,LVDPA0250,67,370163.01,965182.11
2017,7,LVDPA0251,118,875871.83,2143132.95
2017,7,LVDPA0252,106,1013900.37,2404580.83
2017,7,LVDPA0253,17,547741.35,1004923.00
2017,7,LVDPA0254,261,3233005.56,7691775.92
2017,7,LVDPA0255,52,768250.38,2280241.26
2017,7,LVDPA0256,249,3748150.61,8407011.17
2017,7,LVDPA0257,135,2261198.31,4959784.72
2017,7,LVDPA0258,1513,28451944.93,71094957.68
2017,7,LVDPA0259,72,995960.46,2627683.44
2017,7,LVDPA0260,28,163152.31,425191.64
2017,7,LVDPA0261,70,671309.93,2277969.98
2017,7,LVDPA0262,47,308391.98,1006553.18
2017,7,LVDPA0263,169,2022249.23,4987454.93
2017,7,LVDPA0264,77,381348.07,820039.74
2017,7,LVDPA0265,130,1040091.17,2246413.06
2017,7,LVDPA0266,84,1461948.76,4141856.22
2017,7,LVDPA0267,120,2478298.77,5897463.45
2017,7,LVDPA0268,209,2487542.44,6806972.58
2017,7,LVDPA0269,69,1078201.63,3411878.24
2017,7,LVDPA0271,102,993851.07,1686980.07
2017,7,LVDPA0272,80,1071626.05,2961897.10
2017,7,LVDPA0273,244,3366721.31,9265939.03
2017,7,LVDPA0274,93,667536.00,1758857.03
2017,7,LVDPA0275,555,11916263.04,26472803.00
2017,7,LVDPA0276,109,1090629.82,3498364.61
2017,7,LVDPA0277,101,1442716.37,3540566.75
2017,7,LVDPA0278,119,1414732.64,3759029.66
2017,7,LVDPA0279,138,1718764.18,5819338.07
2017,7,LVDPA0280,168,1953444.71,5265636.38
2017,7,LVDPA0281,69,900287.26,2672390.84
2017,7,LVDPA0282,109,1396325.03,3719948.20
2017,7,LVDPA0283,46,313270.72,1057168.36
2017,7,LVDPA0284,80,563450.66,1623809.88
2017,7,LVDPA0285,175,1703908.81,5562090.41
2017,7,LVDPA0286,256,4136071.83,10699148.31
2017,7,LVDPA0287,88,682570.67,1502332.60
2017,7,LVDPA0288,124,1667402.65,4663693.39
2017,7,LVDPA0289,148,1855658.66,4373173.28
2017,7,LVDPA0290,152,948200.28,2459965.91
2017,7,LVDPA0291,193,2691443.98,6550618.74
2017,7,LVDPA0292,196,3483183.69,12749330.42
2017,7,LVDPA0293,41,594047.12,1323925.53
2017,7,LVDPA0294,161,2152182.34,5101120.25
2017,7,LVDPA0295,170,2161875.41,6009609.01
2017,7,LVDPA0296,58,587752.69,863883.55
2017,7,LVDPA0297,397,5810830.57,15256361.28
2017,7,LVDPA0298,170,1969563.68,7571221.12
2017,7,LVDPA0299,45,551802.80,1494284.37
2017,7,LVDPA0300,119,1006812.18,2088389.04
2017,7,LVDPA0301,188,1846919.86,4782267.73
2017,7,LVDPA0302,228,2300958.44,7218201.91
2017,7,LVDPA0303,215,4801643.57,11686912.18
2017,7,LVDPA0305,71,699931.37,2187836.55
2017,7,LVDPA0306,369,6331215.68,19570888.04
2017,7,LVDPA0307,327,3534849.42,8887792.16
2017,7,LVDPA0308,35,463714.16,1411274.53
2017,7,LVDPA0309,26,404240.92,982061.89
2017,7,LVDPA0310,233,2484890.35,9180479.79
2017,7,LVDPA0311,216,3370963.77,8959899.32
2017,7,LVDPA0312,76,887364.34,2690521.41
2017,7,LVDPA0313,121,1572871.92,3096886.00
2017,7,LVDPA0314,148,1878570.30,4561261.06
2017,7,LVDPA0315,36,483671.58,1146129.14
2017,7,LVDPA0316,79,964475.60,2265810.21
2017,7,LVDPA0317,155,2862480.39,8044448.32
2017,7,LVDPA0318,107,1671705.26,5739101.23
2017,7,LVDPA0319,70,429239.10,1653630.46
2017,7,LVDPA0320,96,1242555.27,3821911.59
2017,7,LVDPA0321,195,2212595.09,7174635.28
2017,7,LVDPA0322,68,470972.87,1209555.75
2017,7,LVDPA0323,229,3237992.61,8103137.23
2017,7,LVDPA0324,104,1172915.54,2974623.05
2017,7,LVDPA0325,28,176177.11,410632.90
2017,7,LVDPA0326,91,1078852.02,2626273.16
2017,7,LVDPA0327,88,781331.20,1947173.47
2017,7,LVDPA0328,78,456918.94,1231461.17
2017,7,LVDPA0329,138,2406856.98,5371786.62
2017,7,LVDPA0330,143,2149240.07,5595417.35
2017,7,LVDPA0331,161,1570582.62,5035714.21
2017,7,LVDPA0332,143,1734831.88,4520914.27
2017,7,LVDPA0333,560,9391003.73,22648448.20
2017,7,LVDPA0334,88,264410.74,859905.74
2017,7,LVDPA0335,101,483683.36,1479780.30
2017,7,LVDPA0336,22,551896.09,1121274.27
2017,7,LVDPA0337,132,1728887.95,5243688.45
2017,7,LVDPA0338,136,1224120.64,3199984.39
2017,7,LVDPA0339,214,2843105.57,8407541.13
2017,7,LVDPA0340,62,566762.48,1413403.93
2017,7,LVDPA0341,64,771394.02,1654695.66
2017,7,LVDPA0342,190,2208271.70,5407298.48
2017,7,LVDPA0343,264,3915524.30,9490383.58
2017,7,LVDPA0344,35,454071.18,1171729.03
2017,7,LVDPA0345,32,209707.87,609339.92
2017,7,LVDPA0346,232,2880322.02,8238920.05
2017,7,LVDPA0347,131,2275259.18,6115417.06
2017,7,LVDPA0348,85,1347169.03,3682931.45
2017,7,LVDPA0349,17,289983.73,625393.63
2017,7,LVDPA0350,104,1548351.85,3475240.11
2017,7,LVDPA0351,188,2082298.62,5165176.10
2017,7,LVDPA0352,154,2601870.25,7171108.47
2017,7,LVDPA0353,97,924795.83,2912939.41
2017,7,LVDPA0354,200,3578338.64,6631162.02
2017,7,LVDPA0355,85,1570417.46,4464957.41
2017,7,LVDPA0356,90,582610.25,1595107.55
2017,7,LVDPA0357,99,1244248.96,3800374.69
2017,7,LVDPA0358,58,686544.89,1443934.17
2017,7,LVDPA0359,114,1042726.40,2356850.81
2017,7,LVDPA0360,125,1511593.25,3453685.00
2017,7,LVDPA0361,25,198626.06,564562.04
2017,7,LVDPA0362,57,568955.76,1492716.05
2017,7,LVDPA0363,32,513787.29,1546098.33
2017,7,LVDPA0364,53,395842.06,1205642.35
2017,7,LVDPA0365,68,510476.54,1824902.01
2017,7,LVDPA0366,24,156438.11,524226.77
2017,7,LVDPA0367,31,381053.30,810026.66
2017,7,LVDPA0368,334,4474836.93,11299520.03
2017,7,LVDPA0369,88,685701.08,1424198.78
2017,7,LVDPA0370,118,1089788.13,2902502.22
2017,7,LVDPA0371,88,1160514.49,3239259.60
2017,7,LVDPA0372,102,1086450.80,3343891.44
2017,7,LVDPA0373,48,331029.33,893901.71
2017,7,LVDPA0374,770,11133886.87,25684776.30
2017,7,LVDPA0375,131,1842280.68,4970992.45
2017,7,LVDPA0376,66,738530.96,1796963.45
2017,7,LVDPA0377,62,884627.86,2081706.16
2017,7,LVDPA0378,98,1885035.42,4281653.87
2017,7,LVDPA0379,55,477929.51,1820012.84
2017,7,LVDPA0380,769,17491406.21,46858099.18
2017,7,LVDPA0382,574,8702180.06,24769296.45
2017,7,LVDPA0383,189,2105841.92,5389096.32
2017,7,LVDPA0384,111,1560238.98,4045141.21
2017,7,LVDPA0385,282,5320710.01,11096121.46
2017,7,LVDPA0386,81,1334118.92,3113348.91
2017,7,LVDPA0387,64,563035.91,1473183.03
2017,7,LVDPA0388,34,309296.24,747844.11
2017,7,LVDPA0389,59,720834.17,2067477.55
2017,7,LVDPA0390,106,1976241.99,4898805.65
2017,7,LVDPA0391,63,753982.33,2031619.38
2017,7,LVDPA0392,52,584405.19,1516318.19
2017,7,LVDPA0393,217,2918882.65,8291872.46
2017,7,LVDPA0394,270,3909103.58,11366255.19
2017,7,LVDPA0395,115,1150677.53,2463759.29
2017,7,LVDPA0396,195,3109776.45,10925358.17
2017,7,LVDPA0397,130,1224816.09,3253237.23
2017,7,LVDPA0398,64,511273.49,1386602.97
2017,7,LVDPA0399,59,555533.68,1544146.73
2017,7,LVDPA0400,94,947304.44,2171422.74
2017,7,LVDPA0401,41,305270.37,1123981.02
2017,7,LVDPA0402,86,1358307.54,4505654.87
2017,7,LVDPA0403,65,270492.35,922072.75
2017,7,LVDPA0404,143,1728909.49,4483933.05
2017,7,LVDPA0405,66,673892.68,1537968.68
2017,7,LVDPA0406,118,1573173.91,3863352.88
2017,7,LVDPA0407,181,1806181.06,4658835.68
2017,7,LVDPA0408,86,1143895.86,2727383.47
2017,7,LVDPA0409,47,190078.49,510372.67
2017,7,LVDPA0410,140,1999750.34,6019195.23
2017,7,LVDPA0411,331,5935003.92,16899544.45
2017,7,LVDPA0412,65,357797.68,810813.02
2017,7,LVDPA0413,560,8608734.31,21650828.39
2017,7,LVDPA0414,17,108684.58,249295.36
2017,7,LVDPA0415,106,1512008.70,3191834.04
2017,7,LVDPA0416,246,4199975.66,11264052.16
2017,7,LVDPA0417,57,304938.91,945762.10
2017,7,LVDPA0418,49,495612.60,1606294.92
2017,7,LVDPA0419,55,778588.63,1816160.70
2017,7,LVDPA0420,18,175312.91,375653.19
2017,7,LVDPA0421,1375,23448708.32,62300543.79
2017,7,LVDPA0422,207,2055540.83,6133823.35
2017,7,LVDPA0423,32,547260.02,1231871.61
2017,7,LVDPA0424,426,8146908.01,19232096.33
2017,7,LVDPA0425,249,2690956.41,8043338.98
2017,7,LVDPA0426,56,693775.48,1655532.05
2017,7,LVDPA0427,152,2148296.25,5958257.78
2017,7,LVDPA0428,17,320498.94,567615.19
2017,7,LVDPA0429,85,444372.30,1054023.78
2017,7,LVDPA0430,103,862178.20,1903274.91
2017,7,LVDPA0431,108,1887203.15,4063166.90
2017,7,LVDPA0432,114,1564419.34,5147301.97
2017,7,LVDPA0433,79,716712.47,1910881.13
2017,7,LVDPA0434,47,610620.99,1278639.80
2017,7,LVDPA0435,48,551286.80,1529114.72
2017,7,LVDPA0436,10,228550.43,567573.19
2017,7,LVDPA0437,98,1139597.02,3998614.36
2017,7,LVDPA0438,146,2101325.86,5247584.09
2017,7,LVDPA0439,21,335740.28,710194.25
2017,7,LVDPA0440,129,1608273.76,4212265.64
2017,7,LVDPA0441,119,1420203.41,4730031.73
2017,7,LVDPA0442,69,318481.64,773980.57
2017,7,LVDPA0443,13,43019.87,97923.88
2017,7,LVDPA0444,66,580278.44,1361750.64
2017,7,LVDPA0445,47,570036.94,2863342.17
2017,7,LVDPA0447,20,41215.50,103859.21
2017,7,LVDPA0448,83,889876.31,2224700.97
2017,7,LVDPA0449,89,1056531.63,2642885.76
2017,7,LVDPA0450,17,228046.96,614133.53
2017,7,LVDPA0451,82,605611.97,1597480.43
2017,7,LVDPA0452,13,26051.38,47743.08
2017,7,LVDPA0453,157,2153240.76,5976852.03
2017,7,LVDPA0454,18,54393.12,113260.59
2017,7,LVDPA0455,210,1592138.44,4681646.89
2017,7,LVDPA0456,88,974576.54,2201315.58
2017,7,LVDPA0457,73,346493.71,791023.30
2017,7,LVDPA0459,78,674241.70,1426540.75
2017,7,LVDPA0460,93,588167.03,1952781.28
2017,7,LVDPA0461,78,566463.35,1427575.95
2017,7,LVDPA0462,143,2371241.72,6685395.80
2017,7,LVDPA0463,59,614405.27,1422106.84
2017,7,LVDPA0464,61,533940.76,1705745.35
2017,7,LVDPA0465,68,933591.52,1693368.46
2017,7,LVDPA0466,80,885952.84,2433285.56
2017,7,LVDPA0467,20,121188.54,252028.23
2017,7,LVDPA0468,78,541249.42,1303787.97
2017,7,LVDPA0469,86,694542.77,2258627.44
2017,7,LVDPA0470,62,938547.26,2369571.27
2017,7,LVDPA0471,52,707492.07,1727747.59
2017,7,LVDPA0472,91,803366.12,1848935.81
2017,7,LVDPA0473,82,1226441.26,2795559.85
2017,7,LVDPA0474,168,2026312.89,5026767.00
2017,7,LVDPA0476,31,350021.24,698368.34
2017,7,LVDPA0477,71,365741.57,735961.48
2017,7,LVDPA0478,101,1520374.77,5783990.44
2017,7,LVDPA0479,67,617994.93,1648635.44
2017,7,LVDPA0480,87,1488932.98,4671725.20
2017,7,LVDPA0481,88,1537600.19,4565118.44
2017,7,LVDPA0482,47,508305.23,1903870.84
2017,7,LVDPA0483,27,62284.94,181855.63
2017,7,LVDPA0484,79,751884.61,2130655.73
2017,7,LVDPA0485,85,1028495.26,2245933.98
2017,7,LVDPA0488,62,590576.11,1221782.64
2017,7,LVDPA0489,71,1437310.46,3082307.52
2017,7,LVDPA0490,61,825730.02,1864721.59
2017,7,LVDPA0491,151,2391200.37,6976938.91
2017,7,LVDPA0492,35,158653.16,329575.89
2017,7,LVDPA0493,29,400200.52,1106153.04
2017,7,LVDPA0494,14,121731.23,330061.25
2017,7,LVDPA0495,65,788530.44,2162474.12
2017,7,LVDPA0496,145,2688224.54,8447932.38
2017,7,LVDPA0497,77,1239223.28,2993646.01
2017,7,LVDPA0498,16,79773.94,255405.26
2017,7,LVDPA0499,710,9398247.11,25496241.59
2017,7,LVDPA0500,104,1045996.71,2933872.21
2017,7,LVDPA0501,101,1734390.07,4679417.96
2017,7,LVDPA0502,93,1029515.24,2051935.68
2017,7,LVDPA0503,82,1399080.76,3383574.66
2017,7,LVDPA0504,83,1249174.64,2804959.71
2017,7,LVDPA0505,26,369390.26,995430.63
2017,7,LVDPA0506,134,1892724.79,4644534.52
2017,7,LVDPA0507,88,1883973.33,4547474.37
2017,7,LVDPA0508,48,721994.16,1928498.80
2017,7,LVDPA0509,110,2018248.52,4239834.14
2017,7,LVDPA0510,50,398913.67,1309437.04
2017,7,LVDPA0512,105,1136445.44,3144598.66
2017,7,LVDPA0513,31,440657.67,1495519.68
2017,7,LVDPA0514,20,257683.24,616424.49
2017,7,LVDPA0515,153,1930431.37,4490571.90
2017,7,LVDPA0516,27,254033.52,855651.77
2017,7,LVDPA0517,141,1773048.96,3908885.62
2017,7,LVDPA0518,304,5602527.86,14882386.49
2017,7,LVDPA0519,183,2835566.14,8005686.63
2017,7,LVDPA0521,34,571780.19,1613247.40
2017,7,LVDPA0522,25,197812.66,572890.34
2017,7,LVDPA0523,102,700233.43,1780721.20
2017,7,LVDPA0524,14,207050.04,525145.86
2017,7,LVDPA0525,26,203885.41,501448.72
2017,7,LVDPA0526,180,2479493.04,5068824.87
2017,7,LVDPA0527,111,1971011.70,4820822.11
2017,7,LVDPA0528,83,1108310.23,3098817.76
2017,7,LVDPA0529,75,399196.18,1227056.22
2017,7,LVDPA0531,78,869094.27,2432870.64
2017,7,LVDPA0532,93,884847.52,2848785.57
2017,7,LVDPA0533,111,702027.96,1621554.41
2017,7,LVDPA0534,234,2788679.89,7369104.59
2017,7,LVDPA0535,21,253905.80,435491.08
2017,7,LVDPA0536,30,187314.74,496958.99
2017,7,LVDPA0537,148,997200.51,2136548.83
2017,7,LVDPA0538,295,2770569.57,7567491.42
2017,7,LVDPA0539,65,592483.43,1844925.00
2017,7,LVDPA0540,19,329511.11,904432.75
2017,7,LVDPA0541,40,388859.37,1115966.68
2017,7,LVDPA0542,62,1391651.59,2830592.26
2017,7,LVDPA0543,153,1754901.49,4276841.43
2017,7,LVDPA0544,107,3176820.33,14053079.45
2017,7,LVDPA0545,138,1208083.02,3190978.11
2017,7,LVDPA0546,40,557983.53,1142236.77
2017,7,LVDPA0547,79,926754.72,2946909.57
2017,7,LVDPA0548,119,1848639.54,5084306.50
2017,7,LVDPA0549,38,152080.09,465784.45
2017,7,LVDPA0550,101,842362.34,1938057.32
2017,7,LVDPA0551,154,2112665.81,4678273.44
2017,7,LVDPA0553,12,72479.66,193525.05
2017,7,LVDPA0554,93,1321879.06,3027830.34
2017,7,LVDPA0555,57,749664.27,1988908.96
2017,7,LVDPA0556,11,30108.74,49540.93
2017,7,LVDPA0557,272,4950338.30,12268790.55
2017,7,LVDPA0558,128,1431947.48,3964834.78
2017,7,LVDPA0559,23,78497.87,181234.17
2017,7,LVDPA0560,160,2514329.02,7315221.91
2017,7,LVDPA0561,63,1216800.73,3779259.29
2017,7,LVDPA0562,49,625842.48,1908049.95
2017,7,LVDPA0563,66,658909.08,1353992.47
2017,7,LVDPA0565,46,470835.68,1216638.89
2017,7,LVDPA0566,162,2744144.88,6729377.24
2017,7,LVDPA0567,11,80066.43,183007.67
2017,7,LVDPA0568,38,537330.77,990208.93
2017,7,LVDPA0569,67,1014735.73,2365713.87
2017,7,LVDPA0570,160,2576614.37,6160194.39
2017,7,LVDPA0571,142,1276624.90,3440038.54
2017,7,LVDPA0572,92,1204320.18,3074047.02
2017,7,LVDPA0573,64,562319.36,1832711.98
2017,7,LVDPA0574,74,1158678.63,3130041.38
2017,7,LVDPA0575,137,1082983.37,2539561.15
2017,7,LVDPA0577,141,1802896.27,4754065.29
2017,7,LVDPA0578,218,2014072.04,5621010.31
2017,7,LVDPA0579,217,2816636.00,6991009.27
2017,7,LVDPA0580,49,641939.87,1261830.37
2017,7,LVDPA0581,16,85972.87,248118.53
2017,7,LVDPA0582,143,1603514.84,4673623.29
2017,7,LVDPA0583,76,590259.93,1437749.71
2017,7,LVDPA0584,101,1276174.81,3608185.47
2017,7,LVDPA0585,207,2691962.92,7820816.59
2017,7,LVDPA0586,21,140934.57,312728.10
2017,7,LVDPA0587,134,1616389.03,4417878.86
2017,7,LVDPA0588,91,1108609.09,3107897.78
2017,7,LVDPA0589,67,834309.65,3063901.50
2017,7,LVDPA0590,72,660406.02,1682675.78
2017,7,LVDPA0591,108,735841.95,2187199.95
2017,7,LVDPA0592,70,651872.65,1919492.17
2017,7,LVDPA0593,20,531100.84,1337902.36
2017,7,LVDPA0594,11,6636.00,19588.78
2017,7,LVDPA0595,84,1443628.98,3797844.52
2017,7,LVDPA0596,166,2632671.38,7606215.65
2017,7,LVDPA0597,52,890510.78,2298027.74
2017,7,LVDPA0598,15,23630.01,158688.65
2017,7,LVDPA0599,76,865897.41,2294900.58
2017,7,LVDPA0600,41,314864.90,730931.39
2017,7,LVDPA0601,16,160506.45,319563.02
2017,7,LVDPA0603,147,1496443.52,3789200.49
2017,7,LVDPA0604,98,849706.40,2515513.26
2017,7,LVDPA0605,101,1188951.65,2889147.73
2017,7,LVDPA0606,68,925997.30,2246646.44
2017,7,LVDPA0607,50,481959.86,1413220.20
2017,7,LVDPA0608,61,866382.47,2192412.59
2017,7,LVDPA0609,62,403211.41,894375.53
2017,7,LVDPA0610,81,984547.43,2346968.13
2017,7,LVDPA0611,58,1267780.64,2302771.04
2017,7,LVDPA0612,102,798125.26,3031446.85
2017,7,LVDPA0613,37,208155.35,522283.29
2017,7,LVDPA0614,28,177970.43,512063.96
2017,7,LVDPA0615,57,458375.50,937902.22
2017,7,LVDPA0616,142,2591105.63,6411219.93
2017,7,LVDPA0617,50,251859.12,591866.43
2017,7,LVDPA0618,14,50903.54,229131.42
2017,7,LVDPA0619,12,78030.42,182111.85
2017,7,LVDPA0620,110,1491877.87,3642184.38
2017,7,LVDPA0621,107,2645757.12,7432348.68
2017,7,LVDPA0622,177,2160689.90,6545528.42
2017,7,LVDPA0623,378,8644182.11,20038239.89
2017,7,LVDPA0626,53,473088.99,988019.45
2017,7,LVDPA0627,35,574463.87,2180644.25
2017,7,LVDPA0628,102,913127.59,2765354.34
2017,7,LVDPA0629,19,210007.84,542854.25
2017,7,LVDPA0630,43,349883.78,1032145.89
2017,7,LVDPA0631,68,777134.12,2533826.49
2017,7,LVDPA0632,223,2617877.59,6876045.50
2017,7,LVDPA0633,371,5748823.89,12059273.44
2017,7,LVDPA0634,182,2747981.73,8562278.98
2017,7,LVDPA0635,364,3681581.40,9436260.50
2017,7,LVDPA0636,12,159925.35,470840.37
2017,7,LVDPA0637,37,241214.31,1097805.96
2017,7,LVDPA0638,47,363344.42,1301040.60
2017,7,LVDPA0639,61,170580.03,480195.61
2017,7,LVDPA0640,27,237033.31,480694.47
2017,7,LVDPA0641,110,1117978.48,3117819.85
2017,7,LVDPA0642,18,78578.22,257120.87
2017,7,LVDPA0643,150,1570372.45,3986330.31
2017,7,LVDPA0644,15,155265.71,552386.14
2017,7,LVDPA0645,55,628022.40,1717165.48
2017,7,LVDPA0646,55,543961.26,1231602.91
2017,7,LVDPA0647,21,206644.18,385723.48
2017,7,LVDPA0649,63,765243.58,1704058.01
2017,7,LVDPA0650,187,2500463.28,7955879.45
2017,7,LVDPA0651,90,1079004.61,2432389.81
2017,7,LVDPA0652,12,73844.35,232645.34
2017,7,LVDPA0653,123,1573976.61,4598551.61
2017,7,LVDPA0654,33,265511.59,783340.30
2017,7,LVDPA0655,175,4178731.77,10736513.53
2017,7,LVDPA0657,82,822361.54,2177870.32
2017,7,LVDPA0658,39,467690.44,1077102.11
2017,7,LVDPA0659,52,506944.41,1149497.19
2017,7,LVDPA0660,105,1635670.09,4913006.26
2017,7,LVDPA0661,14,132869.50,304683.05
2017,7,LVDPA0662,111,1006061.04,3219631.40
2017,7,LVDPA0663,58,546803.15,1609706.13
2017,7,LVDPA0664,299,5368931.33,12530126.91
2017,7,LVDPA0665,68,383674.03,905769.11
2017,7,LVDPA0666,36,335816.14,878433.70
2017,7,LVDPA0668,37,964276.64,2847613.14
2017,7,LVDPA0669,68,856635.35,2341395.68
2017,7,LVDPA0670,13,105381.40,251709.48
2017,7,LVDPA0671,19,97713.76,192932.04
2017,7,LVDPA0672,32,594416.18,1393320.90
2017,7,LVDPA0673,35,493212.19,1684725.40
2017,7,LVDPA0674,18,149505.87,235471.20
2017,7,LVDPA0675,19,208093.26,514902.75
